sample_id,dataset,binary_stem,binary_path,stripped_binary_path,gt_sink_id,label,pipeline_label_hint,function_name,site_kind,address,address_hex,address_status,status,notes,gt_level
contiki_cve_2020_12140_hello_world,monolithic-firmware-collection,hello-world,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-2020-12140/hello-world.elf,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-2020-12140/hello-world_stripped.elf,SINK_hello-world_0000,COPY_SINK,COPY_SINK,buffer_str,copy_call_or_copy_idiom,0,0x00000000,resolved,complete,Auto-promoted from non-drop chain; verdict=CONFIRMED.,L1
contiki_cve_2020_12141_snmp_server,monolithic-firmware-collection,snmp-server,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-2020-12141/snmp-server.elf,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-2020-12141/snmp-server_stripped.elf,SINK_snmp-server_0027,LOOP_WRITE_SINK,LOOP_WRITE_SINK,memb_free,sink_site,0,0x00000000,resolved,complete,Auto-promoted from non-drop chain; verdict=SUSPICIOUS.,L1
contiki_cve_2020_12141_snmp_server,monolithic-firmware-collection,snmp-server,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-2020-12141/snmp-server.elf,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-2020-12141/snmp-server_stripped.elf,SINK_snmp-server_0028,STORE_SINK,STORE_SINK,process_thread_cc2538_rf_process,sink_site,0,0x00000000,resolved,complete,Auto-promoted from non-drop chain; verdict=SUSPICIOUS.,L1
contiki_cve_2020_12141_snmp_server,monolithic-firmware-collection,snmp-server,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-2020-12141/snmp-server.elf,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-2020-12141/snmp-server_stripped.elf,SINK_snmp-server_0029,STORE_SINK,STORE_SINK,get_object,sink_site,0,0x00000000,resolved,complete,Auto-promoted from non-drop chain; verdict=SUSPICIOUS.,L1
contiki_cve_2020_12141_snmp_server,monolithic-firmware-collection,snmp-server,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-2020-12141/snmp-server.elf,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-2020-12141/snmp-server_stripped.elf,SINK_snmp-server_0030,STORE_SINK,STORE_SINK,process_thread_tcpip_process,sink_site,0,0x00000000,resolved,complete,Auto-promoted from non-drop chain; verdict=SUSPICIOUS.,L1
contiki_cve_2020_12141_snmp_server,monolithic-firmware-collection,snmp-server,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-2020-12141/snmp-server.elf,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-2020-12141/snmp-server_stripped.elf,SINK_snmp-server_0031,STORE_SINK,STORE_SINK,create_llao,sink_site,0,0x00000000,resolved,complete,Auto-promoted from non-drop chain; verdict=SUSPICIOUS.,L1
contiki_cve_2020_12141_snmp_server,monolithic-firmware-collection,snmp-server,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-2020-12141/snmp-server.elf,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-2020-12141/snmp-server_stripped.elf,SINK_snmp-server_0033,STORE_SINK,STORE_SINK,add_timer,sink_site,0,0x00000000,resolved,complete,Auto-promoted from non-drop chain; verdict=SUSPICIOUS.,L1
contiki_cve_2020_12141_snmp_server,monolithic-firmware-collection,snmp-server,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-2020-12141/snmp-server.elf,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-2020-12141/snmp-server_stripped.elf,SINK_snmp-server_0034,STORE_SINK,STORE_SINK,process_thread_ctimer_process,sink_site,0,0x00000000,resolved,complete,Auto-promoted from non-drop chain; verdict=SUSPICIOUS.,L1
contiki_cve_2020_12141_snmp_server,monolithic-firmware-collection,snmp-server,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-2020-12141/snmp-server.elf,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-2020-12141/snmp-server_stripped.elf,SINK_snmp-server_0035,STORE_SINK,STORE_SINK,exit_process,sink_site,0,0x00000000,resolved,complete,Auto-promoted from non-drop chain; verdict=SUSPICIOUS.,L1
contiki_cve_2020_12141_snmp_server,monolithic-firmware-collection,snmp-server,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-2020-12141/snmp-server.elf,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-2020-12141/snmp-server_stripped.elf,SINK_snmp-server_0036,STORE_SINK,STORE_SINK,process_thread_stack_check_process,sink_site,0,0x00000000,resolved,complete,Auto-promoted from non-drop chain; verdict=SUSPICIOUS.,L1
contiki_cve_2020_12141_snmp_server,monolithic-firmware-collection,snmp-server,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-2020-12141/snmp-server.elf,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-2020-12141/snmp-server_stripped.elf,SINK_snmp-server_0037,STORE_SINK,STORE_SINK,process_thread_button_hal_process,sink_site,0,0x00000000,resolved,complete,Auto-promoted from non-drop chain; verdict=SUSPICIOUS.,L1
contiki_cve_2020_12141_snmp_server,monolithic-firmware-collection,snmp-server,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-2020-12141/snmp-server.elf,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-2020-12141/snmp-server_stripped.elf,SINK_snmp-server_0038,FORMAT_STRING_SINK,FORMAT_STRING_SINK,process_thread_stack_check_process,sink_site,0,0x00000000,resolved,complete,Auto-promoted from non-drop chain; verdict=SUSPICIOUS.,L1
contiki_cve_2020_12141_snmp_server,monolithic-firmware-collection,snmp-server,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-2020-12141/snmp-server.elf,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-2020-12141/snmp-server_stripped.elf,SINK_snmp-server_0039,FORMAT_STRING_SINK,FORMAT_STRING_SINK,snmp_engine,sink_site,0,0x00000000,resolved,complete,Auto-promoted from non-drop chain; verdict=SUSPICIOUS.,L1
contiki_cve_2020_12141_snmp_server,monolithic-firmware-collection,snmp-server,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-2020-12141/snmp-server.elf,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-2020-12141/snmp-server_stripped.elf,SINK_snmp-server_0040,FORMAT_STRING_SINK,FORMAT_STRING_SINK,uiplib_ipaddr_snprint,sink_site,0,0x00000000,resolved,complete,Auto-promoted from non-drop chain; verdict=SAFE_OR_LOW_RISK.,L1
contiki_cve_2020_12141_snmp_server,monolithic-firmware-collection,snmp-server,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-2020-12141/snmp-server.elf,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-2020-12141/snmp-server_stripped.elf,SINK_snmp-server_0041,FUNC_PTR_SINK,FUNC_PTR_SINK,uart_isr,sink_site,0,0x00000000,resolved,complete,Auto-promoted from non-drop chain; verdict=SUSPICIOUS.,L1
contiki_cve_2020_12141_snmp_server,monolithic-firmware-collection,snmp-server,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-2020-12141/snmp-server.elf,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-2020-12141/snmp-server_stripped.elf,SINK_snmp-server_0042,FUNC_PTR_SINK,FUNC_PTR_SINK,platform_idle,sink_site,0,0x00000000,resolved,complete,Auto-promoted from non-drop chain; verdict=SAFE_OR_LOW_RISK.,L1
contiki_cve_2020_12141_snmp_server,monolithic-firmware-collection,snmp-server,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-2020-12141/snmp-server.elf,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-2020-12141/snmp-server_stripped.elf,SINK_snmp-server_0043,FUNC_PTR_SINK,FUNC_PTR_SINK,nbr_table_add_lladdr,sink_site,0,0x00000000,resolved,complete,Auto-promoted from non-drop chain; verdict=SAFE_OR_LOW_RISK.,L1
contiki_cve_2020_12141_snmp_server,monolithic-firmware-collection,snmp-server,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-2020-12141/snmp-server.elf,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-2020-12141/snmp-server_stripped.elf,SINK_snmp-server_0044,FUNC_PTR_SINK,FUNC_PTR_SINK,lpm_enter,sink_site,0,0x00000000,resolved,complete,Auto-promoted from non-drop chain; verdict=SAFE_OR_LOW_RISK.,L1
contiki_cve_2020_12141_snmp_server,monolithic-firmware-collection,snmp-server,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-2020-12141/snmp-server.elf,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-2020-12141/snmp-server_stripped.elf,SINK_snmp-server_0045,FUNC_PTR_SINK,FUNC_PTR_SINK,netstack_process_ip_callback,sink_site,0,0x00000000,resolved,complete,Auto-promoted from non-drop chain; verdict=SUSPICIOUS.,L1
contiki_cve_2020_12141_snmp_server,monolithic-firmware-collection,snmp-server,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-2020-12141/snmp-server.elf,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-2020-12141/snmp-server_stripped.elf,S_snmp_buffer_str_copy,COPY_SINK,COPY_SINK,buffer_str,copy_call_or_copy_idiom,0,0x00000000,resolved,complete,Contiki snprintf/sprintf backend copy helper.,L1
contiki_halucinator_cve_2019_9183_hello_world,monolithic-firmware-collection,hello-world,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-HALucinator-CVE-2019-9183/hello-world.elf,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-HALucinator-CVE-2019-9183/hello-world_stripped.elf,SINK_hello-world_0000,COPY_SINK,COPY_SINK,buffer_str,copy_call_or_copy_idiom,0,0x00000000,resolved,complete,Auto-promoted from non-drop chain; verdict=SUSPICIOUS.,L1
contiki_halucinator_cve_2019_9183_hello_world,monolithic-firmware-collection,hello-world,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-HALucinator-CVE-2019-9183/hello-world.elf,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-HALucinator-CVE-2019-9183/hello-world_stripped.elf,SINK_hello-world_0001,COPY_SINK,COPY_SINK,fragment_copy_payload_and_send,copy_call_or_copy_idiom,0,0x00000000,resolved,complete,Auto-promoted from non-drop chain; verdict=CONFIRMED.,L1
contiki_halucinator_cve_2019_9183_hello_world,monolithic-firmware-collection,hello-world,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-HALucinator-CVE-2019-9183/hello-world.elf,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-HALucinator-CVE-2019-9183/hello-world_stripped.elf,SINK_hello-world_0002,COPY_SINK,COPY_SINK,store_fragment,copy_call_or_copy_idiom,0,0x00000000,resolved,complete,Auto-promoted from non-drop chain; verdict=SUSPICIOUS.,L1
contiki_halucinator_cve_2019_9183_hello_world,monolithic-firmware-collection,hello-world,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-HALucinator-CVE-2019-9183/hello-world.elf,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-HALucinator-CVE-2019-9183/hello-world_stripped.elf,SINK_hello-world_0003,COPY_SINK,COPY_SINK,packetbuf_copyto,copy_call_or_copy_idiom,0,0x00000000,resolved,complete,Auto-promoted from non-drop chain; verdict=SUSPICIOUS.,L1
contiki_halucinator_cve_2019_9183_hello_world,monolithic-firmware-collection,hello-world,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-HALucinator-CVE-2019-9183/hello-world.elf,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-HALucinator-CVE-2019-9183/hello-world_stripped.elf,SINK_hello-world_0004,COPY_SINK,COPY_SINK,packetbuf_copyfrom,copy_call_or_copy_idiom,0,0x00000000,resolved,complete,Auto-promoted from non-drop chain; verdict=SUSPICIOUS.,L1
contiki_halucinator_cve_2019_9183_hello_world,monolithic-firmware-collection,hello-world,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-HALucinator-CVE-2019-9183/hello-world.elf,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-HALucinator-CVE-2019-9183/hello-world_stripped.elf,SINK_hello-world_0005,COPY_SINK,COPY_SINK,tcpip_output,copy_call_or_copy_idiom,0,0x00000000,resolved,complete,Auto-promoted from non-drop chain; verdict=SAFE_OR_LOW_RISK.,L1
contiki_halucinator_cve_2019_9183_hello_world,monolithic-firmware-collection,hello-world,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-HALucinator-CVE-2019-9183/hello-world.elf,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-HALucinator-CVE-2019-9183/hello-world_stripped.elf,SINK_hello-world_0006,COPY_SINK,COPY_SINK,uip_icmp6_error_output,copy_call_or_copy_idiom,0,0x00000000,resolved,complete,Auto-promoted from non-drop chain; verdict=SUSPICIOUS.,L1
contiki_halucinator_cve_2019_9183_hello_world,monolithic-firmware-collection,hello-world,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-HALucinator-CVE-2019-9183/hello-world.elf,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-HALucinator-CVE-2019-9183/hello-world_stripped.elf,SINK_hello-world_0007,COPY_SINK,COPY_SINK,uncompress_addr,copy_call_or_copy_idiom,0,0x00000000,resolved,complete,Auto-promoted from non-drop chain; verdict=SAFE_OR_LOW_RISK.,L1
contiki_halucinator_cve_2019_9183_hello_world,monolithic-firmware-collection,hello-world,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-HALucinator-CVE-2019-9183/hello-world.elf,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-HALucinator-CVE-2019-9183/hello-world_stripped.elf,SINK_hello-world_0008,COPY_SINK,COPY_SINK,ext_header_remove,copy_call_or_copy_idiom,0,0x00000000,resolved,complete,Auto-promoted from non-drop chain; verdict=SAFE_OR_LOW_RISK.,L1
contiki_halucinator_cve_2019_9183_hello_world,monolithic-firmware-collection,hello-world,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-HALucinator-CVE-2019-9183/hello-world.elf,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-HALucinator-CVE-2019-9183/hello-world_stripped.elf,SINK_hello-world_0009,COPY_SINK,COPY_SINK,uip_remove_ext_hdr,copy_call_or_copy_idiom,0,0x00000000,resolved,complete,Auto-promoted from non-drop chain; verdict=SAFE_OR_LOW_RISK.,L1
contiki_halucinator_cve_2019_9183_hello_world,monolithic-firmware-collection,hello-world,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-HALucinator-CVE-2019-9183/hello-world.elf,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-HALucinator-CVE-2019-9183/hello-world_stripped.elf,SINK_hello-world_0010,COPY_SINK,COPY_SINK,uiplib_ipaddr_snprint,copy_call_or_copy_idiom,0,0x00000000,resolved,complete,Auto-promoted from non-drop chain; verdict=SAFE_OR_LOW_RISK.,L1
contiki_halucinator_cve_2019_9183_hello_world,monolithic-firmware-collection,hello-world,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-HALucinator-CVE-2019-9183/hello-world.elf,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-HALucinator-CVE-2019-9183/hello-world_stripped.elf,SINK_hello-world_0012,COPY_SINK,COPY_SINK,create_llao,copy_call_or_copy_idiom,0,0x00000000,resolved,complete,Auto-promoted from non-drop chain; verdict=SAFE_OR_LOW_RISK.,L1
contiki_halucinator_cve_2019_9183_hello_world,monolithic-firmware-collection,hello-world,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-HALucinator-CVE-2019-9183/hello-world.elf,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-HALucinator-CVE-2019-9183/hello-world_stripped.elf,SINK_hello-world_0013,COPY_SINK,COPY_SINK,ns_input,copy_call_or_copy_idiom,0,0x00000000,resolved,complete,Auto-promoted from non-drop chain; verdict=SAFE_OR_LOW_RISK.,L1
contiki_halucinator_cve_2019_9183_hello_world,monolithic-firmware-collection,hello-world,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-HALucinator-CVE-2019-9183/hello-world.elf,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-HALucinator-CVE-2019-9183/hello-world_stripped.elf,SINK_hello-world_0014,COPY_SINK,COPY_SINK,reset_handler,copy_call_or_copy_idiom,0,0x00000000,resolved,complete,Auto-promoted from non-drop chain; verdict=SAFE_OR_LOW_RISK.,L1
contiki_halucinator_cve_2019_9183_hello_world,monolithic-firmware-collection,hello-world,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-HALucinator-CVE-2019-9183/hello-world.elf,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-HALucinator-CVE-2019-9183/hello-world_stripped.elf,SINK_hello-world_0015,COPY_SINK,COPY_SINK,packetbuf_attr_copyto,copy_call_or_copy_idiom,0,0x00000000,resolved,complete,Auto-promoted from non-drop chain; verdict=SAFE_OR_LOW_RISK.,L1
contiki_halucinator_cve_2019_9183_hello_world,monolithic-firmware-collection,hello-world,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-HALucinator-CVE-2019-9183/hello-world.elf,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-HALucinator-CVE-2019-9183/hello-world_stripped.elf,SINK_hello-world_0016,COPY_SINK,COPY_SINK,packetbuf_attr_copyfrom,copy_call_or_copy_idiom,0,0x00000000,resolved,complete,Auto-promoted from non-drop chain; verdict=SAFE_OR_LOW_RISK.,L1
contiki_halucinator_cve_2019_9183_hello_world,monolithic-firmware-collection,hello-world,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-HALucinator-CVE-2019-9183/hello-world.elf,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-HALucinator-CVE-2019-9183/hello-world_stripped.elf,SINK_hello-world_0017,COPY_SINK,COPY_SINK,tcpip_output,copy_call_or_copy_idiom,0,0x00000000,resolved,complete,Auto-promoted from non-drop chain; verdict=SAFE_OR_LOW_RISK.,L1
contiki_halucinator_cve_2019_9183_hello_world,monolithic-firmware-collection,hello-world,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-HALucinator-CVE-2019-9183/hello-world.elf,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-HALucinator-CVE-2019-9183/hello-world_stripped.elf,SINK_hello-world_0018,COPY_SINK,COPY_SINK,linkaddr_copy,copy_call_or_copy_idiom,0,0x00000000,resolved,complete,Auto-promoted from non-drop chain; verdict=SAFE_OR_LOW_RISK.,L1
contiki_halucinator_cve_2019_9183_hello_world,monolithic-firmware-collection,hello-world,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-HALucinator-CVE-2019-9183/hello-world.elf,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-HALucinator-CVE-2019-9183/hello-world_stripped.elf,SINK_hello-world_0019,COPY_SINK,COPY_SINK,uip_ds6_nbr_update_ll,copy_call_or_copy_idiom,0,0x00000000,resolved,complete,Auto-promoted from non-drop chain; verdict=SAFE_OR_LOW_RISK.,L1
contiki_halucinator_cve_2019_9183_hello_world,monolithic-firmware-collection,hello-world,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-HALucinator-CVE-2019-9183/hello-world.elf,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-HALucinator-CVE-2019-9183/hello-world_stripped.elf,SINK_hello-world_0020,COPY_SINK,COPY_SINK,uip_ds6_set_addr_iid,copy_call_or_copy_idiom,0,0x00000000,resolved,complete,Auto-promoted from non-drop chain; verdict=SAFE_OR_LOW_RISK.,L1
contiki_halucinator_cve_2019_9183_hello_world,monolithic-firmware-collection,hello-world,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-HALucinator-CVE-2019-9183/hello-world.elf,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-HALucinator-CVE-2019-9183/hello-world_stripped.elf,SINK_hello-world_0021,COPY_SINK,COPY_SINK,uipbuf_clear_attr,copy_call_or_copy_idiom,0,0x00000000,resolved,complete,Auto-promoted from non-drop chain; verdict=SAFE_OR_LOW_RISK.,L1
contiki_halucinator_cve_2019_9183_hello_world,monolithic-firmware-collection,hello-world,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-HALucinator-CVE-2019-9183/hello-world.elf,/home/a347908610/sourceagent/firmware/monolithic-firmware-collection/ARMCortex-M/D_FUZZWARE/new-targets/contiki-ng/prebuilt_samples/CVE-HALucinator-CVE-2019-9183/hello-world_stripped.elf,SINK_hello-world_0022,COPY_SINK,COPY_SINK,compress_addr_64,copy_call_or_copy_idiom,0,0x00000000,resolved,complete,Auto-promoted from non-drop chain; verdict=SAFE_OR_LOW_RISK.,L1
